seed,epoch,temperature,Z,E,S,F,F_check,err,delta_F,F_data,KL,NLL,data_mass,recon_sq,recon_ce
1,1,1.0,342.3634004271805,-0.30571993709745626,5.530152810181093,-5.835872747278549,-5.835872747278549,0.0,0.08080234862900593,-3.052723042067207,0.9913902359832872,2.783149705211342,0.37635431934685876,0.4995959649777453,2.781518025680724
1,2,1.0,315.78777777480394,-0.22030250856859276,5.534767890080951,-5.7550703986495435,-5.7550703986495435,0.0,0.02730502200331575,-2.9756387314708905,0.987672197950598,2.779431667178653,0.3757307862575734,0.49963400229988814,2.7779625268113186
1,3,1.0,307.28184141428136,-0.1921400844629556,5.535625292183273,-5.727765376646228,-5.727765376646229,8.881784197001252e-16,-0.025279607031739815,-2.949080773293236,0.9869251341249363,2.7786846033529913,0.37576563872767044,0.499649075594857,2.777274354571585
1,4,1.0,315.14882377379007,-0.21813448626393242,5.534910497414035,-5.753044983677968,-5.753044983677968,0.0,0.05265339773068067,-2.973939712893239,0.9873458015566744,2.7791052707847292,0.37572723875997255,0.49964638519691906,2.777678113345129
1,5,1.0,298.98445615846936,-0.16373091945624385,5.536660666491042,-5.700391585947287,-5.700391585947286,8.881784197001252e-16,-0.025444874541824092,-2.9225776587706416,0.9860544579485907,2.7778139271766453,0.37552973757968927,0.49964236156538694,2.7763803340761974
1,6,1.0,306.68969179267674,-0.1897118023084826,5.536124658180629,-5.725836460489111,-5.725836460489112,8.881784197001252e-16,0.02566750181394717,-2.9475188681727844,0.9865581230882716,2.7783175923163266,0.3753759954112821,0.49964726520514563,2.7769031714778567
1,7,1.0,298.9179014733064,-0.16354278234857955,5.536626176326585,-5.700168958675164,-5.700168958675165,8.881784197001252e-16,0.04983296249118041,-2.9222541856576583,0.9861553037894509,2.7779147730175056,0.37502750725862866,0.49965781735467535,2.7765429271754605
1,8,1.0,284.3870027206942,-0.11353259798547584,5.536803398198506,-5.650335996183983,-5.650335996183982,1.7763568394002505e-15,-0.10199575356477997,-2.8726517623170924,0.9859247646388359,2.777684233866891,0.37554459032693843,0.499608028345879,2.7761134281014326
1,9,1.0,314.924129079391,-0.21942778780048317,5.53290396194828,-5.752331749748763,-5.752331749748763,0.0,0.07786601653668868,-2.9710502624088964,0.9895220181118131,2.7812814873398684,0.3759917346958464,0.499616585154597,2.7797377511713948
1,10,1.0,291.3326476009214,-0.14020266140916293,5.534263071802912,-5.674465733212075,-5.674465733212076,8.881784197001252e-16,0.0032724744507444115,-2.894574292242979,0.9881319717410394,2.7798914409690947,0.3759591125674725,0.4996065907637243,2.778305391329026
1,11,1.0,290.38082720836525,-0.13469186672832817,5.536501392033003,-5.67119325876133,-5.671193258761331,8.881784197001252e-16,-0.02828404028945286,-2.8935558173918614,0.9858779721414151,2.7776374413694698,0.37566494586030363,0.49963059678485716,2.776149191710537
1,12,1.0,298.71122351349214,-0.16624329468472643,5.533234004366056,-5.699477299050783,-5.699477299050782,8.881784197001252e-16,-0.0239116766617693,-2.9185353769720943,0.9891824528506342,2.7809419220786893,0.375967924829157,0.49959488131369434,2.779311287659213
1,13,1.0,305.9399912554497,-0.19001647578578706,5.533372499926767,-5.7233889757125525,-5.723388975712553,8.881784197001252e-16,-0.05068614831820284,-2.9425939424219187,0.9890355640625792,2.7807950332906337,0.37573247288147704,0.4996099189113128,2.779225070738151
1,14,1.0,321.846628810172,-0.2419942886760072,5.532080835354749,-5.774075124030755,-5.774075124030756,8.881784197001252e-16,0.00019555177229158005,-2.992204324812244,0.9901113299904564,2.7818707992185114,0.37587995399992385,0.49958930215745934,2.7802193604919
1,15,1.0,321.78369728488815,-0.24173704257460896,5.5321425296838544,-5.773879572258464,-5.773879572258464,0.0,0.07445934875823212,-2.992013363753259,0.9901067392771498,2.7818662085052046,0.37587947907091096,0.4995911771369805,2.780222325038579
1,16,1.0,298.69417489248855,-0.16679790925178054,5.53262231424845,-5.699420223500232,-5.699420223500231,8.881784197001252e-16,0.025092527832931033,-2.917749879106482,0.9899108751656938,2.7816703443937487,0.375594647051781,0.4995432142681286,2.779832620228872
1,17,1.0,291.29243553298556,-0.1419288526119694,5.532398843055332,-5.6743276956673006,-5.674327695667301,8.881784197001252e-16,0.031962211620383485,-2.8925668488771485,0.9900013775620975,2.781760846790153,0.3759269108852485,0.49951360963577907,2.779803224764448
1,18,1.0,282.1293021313144,-0.10497481823880378,5.537390665808113,-5.642365484046917,-5.642365484046917,0.0,-0.0759240247586277,-2.865564655522855,0.985041359296007,2.776800828524062,0.37549197231215375,0.4995588203137169,2.7750316793387886
1,19,1.0,304.38383155921815,-0.18438199867019597,5.533907510135348,-5.718289508805545,-5.718289508805544,8.881784197001252e-16,0.0029680265037814735,-2.9380186325318003,0.9885114070456886,2.7802708762737436,0.3756952009861043,0.49959232807135523,2.778633891826519
1,20,1.0,303.48175164059694,-0.1794201037056852,5.53590137859608,-5.715321482301763,-5.715321482301765,1.7763568394002505e-15,0.06595674938008234,-2.937164160888889,0.9863978521848201,2.778157321412875,0.3757786049991542,0.49958278303130316,2.7764833269431013
1,21,1.0,284.110922167828,-0.11881489841525356,5.530549834506427,-5.649364732921681,-5.649364732921681,0.0,-0.015527205341761885,-2.8661973197087462,0.9914079439848796,2.7831674132129347,0.3758812412743581,0.49942665985999285,2.7808473541083565
1,22,1.0,288.5567974831353,-0.12894814126218143,5.535943797001261,-5.664891938263443,-5.664891938263443,0.0,-0.02132047538581272,-2.886918051186825,0.9862144178485627,2.7779738870766173,0.3754679849996884,0.4995275724179717,2.776075545609581
1,23,1.0,294.77501774148146,-0.1489161500704392,5.537296263578815,-5.686212413649256,-5.686212413649255,8.881784197001252e-16,0.10105924226844021,-2.9095045805654838,0.9849483638557167,2.7767078330837713,0.3749955184489142,0.4996090565074103,2.7751366667859574
1,24,1.0,266.441090763853,-0.04735846281196384,5.537794708568853,-5.585153171380815,-5.585153171380817,1.7763568394002505e-15,-0.0834044301603516,-2.809627959462995,0.9837657426897654,2.77552521191782,0.37489460873962827,0.49953652757968303,2.7736631436701606
1,25,1.0,289.616490591665,-0.1389638694896161,5.52959373205155,-5.668557601541167,-5.668557601541166,8.881784197001252e-16,-0.0002758793961437078,-2.885305067902929,0.9914930644101826,2.783252533638238,0.3761979671384539,0.49939182299600055,2.7807799809308005
1,26,1.0,289.69640083649097,-0.14138282008304337,5.527450660854267,-5.668833480937311,-5.668833480937311,0.0,0.03203550337479033,-2.883601758138211,0.9934722535710446,2.7852317227990997,0.37583291056180207,0.4994079016137392,2.7828071852514413
1,27,1.0,280.5629099078268,-0.10482216616959754,5.531975811392923,-5.63679797756252,-5.63679797756252,0.0,-0.08016580155442021,-2.8556672698011973,0.989371238533267,2.781130707761322,0.3748398666574214,0.4995140578100292,2.7791503212045683
1,28,1.0,303.98056824512616,-0.18991135082176963,5.527052428295171,-5.7169637791169405,-5.7169637791169405,0.0,-0.09865078237682656,-2.931126959584276,0.9940773503046089,2.7858368195326637,0.37492558954684707,0.4994842710605664,2.7837101904647175
