seed,epoch,temperature,Z,E,S,F,F_check,err,delta_F,F_data,KL,NLL,data_mass,recon_sq,recon_ce
9,1,1.0,281.1234172923425,-0.10134121052912343,5.537452569827324,-5.638793780356446,-5.638793780356448,1.7763568394002505e-15,-0.08032391068599232,-2.8624983439500835,0.984535967178307,2.7762954364063623,0.37440682883742965,0.4995837127155888,2.774627127946259
9,2,1.0,304.63602125681257,-0.18612510270609325,5.532992588336345,-5.719117691042438,-5.719117691042438,0.0,-0.14200947507887385,-2.939029344305583,0.9883288775088005,2.7800883467368553,0.37445570752379714,0.4995159904849375,2.77813619487152
9,3,1.0,351.1196912748326,-0.34245307912944467,5.518674086991867,-5.861127166121312,-5.861127166121312,0.0,0.016976288039128207,-3.0689133183607376,1.0004543785325197,2.792213847760575,0.37413631344386206,0.4993924716709097,2.7897131448059986
9,4,1.0,345.2092925200003,-0.3307309889391228,5.513419889143061,-5.844150878082184,-5.844150878082184,0.0,0.08028844462388118,-3.047763231471323,1.0046281773828045,2.7963876466108597,0.3754675265758779,0.49918160621289615,2.7929796106029
9,5,1.0,318.5764359354354,-0.24660644602109016,5.517255987437213,-5.763862433458303,-5.7638624334583035,8.881784197001252e-16,-0.019166776765673355,-2.9701007317196244,1.0020022325106235,2.793761701738679,0.3745225655807522,0.4992026083304412,2.790460908614556
9,6,1.0,324.74141199370024,-0.26231863814971174,5.520710572074264,-5.783029210223976,-5.783029210223975,8.881784197001252e-16,-0.09280737354453628,-2.9926302258863635,0.9986395151095583,2.7903989843376125,0.3748644920215086,0.49925583096744935,2.7873272725117513
9,7,1.0,356.3226297437531,-0.3698248766939542,5.506011707074558,-5.875836583768512,-5.875836583768512,0.0,0.021915809367448524,-3.07327620650771,1.010800908032748,2.802560377260803,0.37578541349178973,0.49903286143229303,2.798467200866535
9,8,1.0,348.5984805657702,-0.3502404360087088,5.503680338392354,-5.853920774401064,-5.853920774401063,8.881784197001252e-16,0.04369024802937549,-3.0489084597042804,1.0132528454687282,2.8050123146967834,0.37533030822244307,0.4989788450178039,2.8006757824828523
9,9,1.0,333.69604254647834,-0.29399430769271356,5.516236218678975,-5.810230526371688,-5.810230526371688,0.0,0.020565100195717,-3.01632085391534,1.0021502032282934,2.793909672456348,0.37599747398773126,0.4991439920872942,2.7903557444672433
9,10,1.0,326.9036326787181,-0.2758797759665071,5.513785650209465,-5.789665426175971,-5.789665426175972,8.881784197001252e-16,0.09665532420749567,-2.993376795928788,1.0045291610191287,2.7962886302471843,0.37573215847127994,0.4990836596677199,2.792470955789471
9,11,1.0,296.7856324601785,-0.18047020946375697,5.512539892504718,-5.693010101968476,-5.693010101968476,0.0,0.13310320203338666,-2.8951500249275566,1.0061006078128638,2.797860077040919,0.376060901569277,0.49895638022878885,2.79349565816238
9,12,1.0,259.7986479260118,-0.0416765811769199,5.518230318758167,-5.559906899935089,-5.559906899935087,1.7763568394002505e-15,-0.2135091857820708,-2.767324318172862,1.000823112534172,2.792582581762227,0.376140174330352,0.498945482375404,2.788224358378178
9,13,1.0,321.63458942939707,-0.26949641025135496,5.503919675465804,-5.77341608571716,-5.773416085717159,8.881784197001252e-16,0.00880852998487569,-2.9681704155488213,1.0134862009402836,2.8052456701683384,0.37648153797036776,0.4988203426378539,2.8002408939118926
9,14,1.0,318.81390279375216,-0.2544639363212951,5.510143619410988,-5.764607555732284,-5.764607555732283,8.881784197001252e-16,0.060642870405129834,-2.964831435918652,1.008016650585576,2.799776119813631,0.3757641648673455,0.4989530609029922,2.795379512062908
9,15,1.0,300.0546681816977,-0.1862654955657047,5.517699189761448,-5.703964685327154,-5.703964685327152,1.7763568394002505e-15,0.05685414659089005,-2.9106263819412876,1.0015788341578116,2.7933383033858665,0.3749585113339919,0.4990739419967168,2.789504620752016
9,16,1.0,283.47120227638254,-0.12536949232624622,5.521741046410018,-5.647110538736264,-5.647110538736264,0.0,0.03658938551091673,-2.8572608154772734,0.9980902540309345,2.7898497232589894,0.37448807327399314,0.49914758569842327,2.786347103637286
9,17,1.0,273.2866251049036,-0.0813093270188684,5.529211826206478,-5.610521153225347,-5.6105211532253465,8.881784197001252e-16,-0.07458663026680057,-2.827380177197884,0.9913815067994095,2.7831409760274646,0.37425645961554055,0.4992917104105872,2.780267191881205
9,18,1.0,294.44958014450606,-0.1573927702957449,5.527715013196403,-5.685107783492148,-5.685107783492148,0.0,0.017602555910502637,-2.9003868382684197,0.9929614759956736,2.7847209452237287,0.37375276323327106,0.4993439929262631,2.7820557911853796
9,19,1.0,289.3118660562966,-0.14464895087485874,5.522856276706787,-5.667505227581645,-5.667505227581646,8.881784197001252e-16,-0.01774445603681052,-2.87785432744991,0.99789143090368,2.789650900131735,0.3719620457803916,0.4993135163165077,2.7868367854008107
9,20,1.0,294.4913655417264,-0.1766807691855599,5.508568914432896,-5.685249683618456,-5.685249683618456,0.0,0.12938404098135692,-2.8810889758092277,1.0124012385811731,2.804160707809229,0.3667695446288396,0.49933614074177246,2.801353795286746
9,21,1.0,258.7508533737905,-0.044210828239884856,5.511654814397215,-5.555865642637099,-5.5558656426371,8.881784197001252e-16,0.06760235059481179,-2.754235877487716,1.009870295921328,2.8016297651493827,0.3652417106445432,0.49939476603852934,2.7990573934068697
9,22,1.0,241.83684197017055,0.034536474046252326,5.522799766088539,-5.488263292042287,-5.488263292042287,0.0,-0.10996138084252749,-2.6983203125022883,0.9981835103119435,2.789942979539999,0.36917821936266476,0.4994079865372288,2.7875024889032094
9,23,1.0,269.9467380034377,-0.06837512012472552,5.529849552760089,-5.598224672884815,-5.598224672884815,0.0,-0.06046550289373975,-2.8147074197950293,0.9917577838617307,2.7835172530897854,0.3713859519861167,0.4994867652103124,2.781441864474415
9,24,1.0,286.77277452314377,-0.13763331620644004,5.521056859572115,-5.658690175778554,-5.658690175778554,0.0,-0.03193979041001427,-2.8659810827329717,1.000949623817528,2.7927090930455827,0.3683256355726664,0.49953410977512097,2.7907964018382807
9,25,1.0,296.08008234301803,-0.17489125226681818,5.515738713921751,-5.690629966188569,-5.690629966188569,0.0,0.060779853469227874,-2.892978763008287,1.0058917339522264,2.7976512031802816,0.3677041026518765,0.49947503351637473,2.7954795778651884
9,26,1.0,278.6203528560879,-0.12334891791595234,5.506501194803389,-5.629850112719341,-5.629850112719341,0.0,0.013252043779820255,-2.8228007197689493,1.0152899237223367,2.8070493929503915,0.3648554546292795,0.4994263471104497,2.804606937133448
9,27,1.0,274.952421216428,-0.11857603677772552,5.498022032161795,-5.6165980689395205,-5.6165980689395205,0.0,-0.12967083828616488,-2.800527852295973,1.0243107474154922,2.8160702166435474,0.3612519449212158,0.49948073139100774,2.81377363117207
9,28,1.0,313.02056999846013,-0.25453870924906713,5.491730197976618,-5.746268907225685,-5.7462689072256845,8.881784197001252e-16,-0.05379824727441651,-2.924413947173631,1.030095490824,2.8218549600520553,0.35994630286047435,0.49949353447372236,2.819577853874446
9,29,1.0,330.32174175627523,-0.3112183519122361,5.4888488025878654,-5.800067154500102,-5.800067154500102,0.0,0.10019264867818922,-2.976185075855295,1.0321226094167517,2.823882078644807,0.36023396804532637,0.49944062359112634,2.8213699360553437
9,30,1.0,298.8298972015202,-0.19322927109762922,5.506645234724283,-5.699874505821913,-5.699874505821913,0.0,-0.0737514870062208,-2.892734938420741,1.0153800981731165,2.807139567401171,0.3636617706404034,0.4995247133935267,2.805113435532031
9,31,1.0,321.7021099031193,-0.26898405163442224,5.504641941193711,-5.7736259928281335,-5.7736259928281335,0.0,-0.03254669797847587,-2.9645812530874096,1.0172852705126687,2.809044739740724,0.3654040686272609,0.4995541678097158,2.8071328499604
9,32,1.0,332.3447024892463,-0.30764927728711267,5.4985234135194965,-5.806172690806609,-5.806172690806609,0.0,0.192509801464813,-2.9915192303593225,1.0228939912192319,2.814653460447287,0.3645552136330537,0.49950769572999293,2.812492042564626
9,33,1.0,274.146569717321,-0.10266991763135658,5.51099297171044,-5.613662889341796,-5.613662889341796,0.0,0.054854997388577686,-2.8104708848943996,1.0114325352193423,2.803192004447397,0.3650149677389338,0.4995458235193673,2.80124387595845
