epoch,E_mean,E_std,S_mean,S_std,F_mean,F_std,Z_mean,Z_std,delta_F_mean,delta_F_std,n_seeds
48,-0.034908388056318046,0.16264580977381882,5.528376051336442,0.011124735145019729,-5.563284439392761,0.16126383985576698,264.0205444369081,42.80504692480203,-0.0036084100233654713,0.06563890985181274,50
49,-0.03887990789023479,0.16220759398090714,5.5280129415258905,0.01020712689482266,-5.566892849416126,0.15893558022786633,264.9423598075874,43.56808154616434,0.0018344606806472215,0.06221323867395819,50
50,-0.03775392894708593,0.16257756856716404,5.527304459788393,0.00972428634994125,-5.565058388735479,0.1588943642102518,264.45767676363766,43.45801851076966,0.005873902020662562,0.05943179606197216,50
51,-0.03160848649991237,0.1623855467173085,5.5275760002149035,0.009620809340174525,-5.559184486714816,0.160039692980616,262.9355579428187,43.17652593145591,0.004109557199867016,0.061336636661892,50
52,-0.026489687500966537,0.14329767972963545,5.528585242013983,0.008957314418180673,-5.555074929514949,0.1425718497366327,261.13782047692365,37.386771687188606,-0.011995359955652391,0.06137102956313645,50
53,-0.03854521050709283,0.1377144879175245,5.528525078963509,0.008416080413607085,-5.5670702894706015,0.13645607176310415,264.10798717573397,37.126365828910245,-0.007633074163511455,0.062346491451969355,50
54,-0.04553479598334738,0.1423181689166637,5.529168567650766,0.009055225960637384,-5.5747033636341135,0.140985726386905,266.25172376249486,37.6972141267299,0.010111330379978543,0.06505440738957502,50
55,-0.03481482634157057,0.12965438069479215,5.529777206912565,0.007937824226590442,-5.564592033254135,0.12901939995620448,263.1498127787405,33.87280762483813,0.010139328428959522,0.06026852363450434,50
56,-0.023713221050644308,0.1231468798645035,5.530739483774531,0.007802528209663694,-5.554452704825175,0.12075322615408736,260.2581926203677,31.97545229057036,0.009852561219046119,0.05692012303833436,50
57,-0.015095880225731226,0.1213400926976038,5.529504263380398,0.008126633219196887,-5.54460014360613,0.11909209205178217,257.6629114282871,31.506198155808374,0.00983583179564274,0.05248671068513068,50
58,-0.005770186581515671,0.13484051031163063,5.52899412522897,0.0076960388925054685,-5.534764311810486,0.1333251853037969,255.5776414596865,34.5138403883194,0.01571155734017264,0.05939934955069409,50
59,0.009804943341706434,0.11718364148513155,5.52885769781202,0.008095739203030779,-5.519052754470314,0.11572844091147316,251.06482397627056,29.767680474561445,0.007667090057214009,0.059451401182570425,50
60,0.016469526172849424,0.1229017007880316,5.527855190585949,0.008713699759255846,-5.5113856644131,0.12227757933106975,249.31578786459275,30.614979532705085,0.014229166955737036,0.06331364765532035,50
61,0.03041989391927188,0.13434245757884766,5.527576391376634,0.008530061979409921,-5.497156497457363,0.13561552845997535,246.19630893742223,33.229578271608084,0.0012219313977203392,0.04874923585044183,50
62,0.03188199555965049,0.13595310742374064,5.527816561619293,0.0086365621677511,-5.495934566059642,0.13626368495489133,245.94691693247728,34.11167545075934,-0.017811736991867836,0.054227221737567936,50
63,0.01368738083844949,0.1515909152374658,5.527433683889959,0.008582271862493603,-5.5137463030515095,0.150864215745026,250.90726298876532,38.93227365725324,-0.00023704436428101494,0.05137774206232836,50
64,0.014450800961859578,0.14468293486209652,5.5284341483776505,0.0063425966583518095,-5.513983347415791,0.1452006787980059,250.7900595079341,38.11644251624969,0.0026847241131805967,0.059416495339364536,50
65,0.0168693705948489,0.14380357239736752,5.528167993897459,0.007693399077328514,-5.5112986233026104,0.143387178470167,250.04201250317183,37.32994986420334,-0.0045275530021336744,0.0577749472408841,50
66,0.01204126349285493,0.15314438053523163,5.527867439797599,0.008578971278347173,-5.515826176304744,0.1525168325630008,251.49842136306611,39.5923672768818,-0.005077120001901992,0.05647125704878691,50
67,0.005914173019774609,0.17328322221129458,5.526817469326421,0.00967313366277922,-5.5209032963066464,0.17080851099047636,253.56303738949308,45.41371077325111,-0.004083017532159153,0.06723469844246503,50
68,0.002710887984529056,0.16279988581654312,5.527697201823335,0.008571078369484385,-5.524986313838805,0.16066312742521982,254.17252435897745,42.77008481426187,-0.015064159856395998,0.056867541428697044,50
69,-0.013790568123781237,0.16660292631150003,5.52625990557142,0.009480202848013082,-5.5400504736952,0.16403093759295673,258.10896846905825,43.20343624498166,-9.652869677597024e-05,0.054167648563337764,50
70,-0.013449716681540597,0.15291973813029502,5.526697285710437,0.008363979466533287,-5.540147002391977,0.15097808115826428,257.599500551082,39.423265653763,0.006473604635578379,0.05336788897449355,50
71,-0.007598270675389116,0.16267431470753466,5.52607512708101,0.008442052272658448,-5.533673397756399,0.16130951826958317,256.3346489657894,41.78182664242758,0.008133002081954355,0.06425322794878058,50
72,0.0009051395314813471,0.16180539208443678,5.526445535205926,0.008497022794438324,-5.525540395674444,0.16119518490213955,254.3090665327476,42.60195780166069,-0.003671271523314304,0.055403101263663615,50
73,-0.0027955691233686347,0.16139607675642062,5.526416098074391,0.010207578534851373,-5.529211667197759,0.15958844588865156,255.18474191461638,42.36915629966445,-0.012028475242785426,0.05581026619654046,50
74,-0.015313139610830938,0.1667531357490465,5.525927002829714,0.010340798733467955,-5.541240142440544,0.1664133739297049,258.49739294800634,43.49610407765035,0.0052269160689085055,0.06580908696660806,50
75,-0.01015080342924332,0.15524752498045674,5.525862422942392,0.011257191178132155,-5.536013226371636,0.15419548525254334,256.66746468406166,40.27542024721863,0.015579267508640646,0.057094031329423624,50
76,0.004813908249272646,0.16230955580285664,5.525247867112268,0.010756917062525339,-5.520433958862996,0.16239826133006893,253.02225904807875,41.846689146971805,-0.000749815911320813,0.06226328000780203,50
77,0.004284888407195031,0.15592856865606172,5.525468663181511,0.009950675825596318,-5.521183774774316,0.15620932981243627,252.95833202596222,40.06939080559962,0.0009183593830907709,0.05990931637672119,50
78,0.004559791662303335,0.16794780400883197,5.524825207053528,0.009696022193934964,-5.520265415391225,0.16966140770538252,253.26174038424338,43.45372037783495,0.0012617757925469514,0.05672056277694821,50
79,0.00552916583584463,0.17703646065964018,5.524532805434522,0.011497000492926521,-5.519003639598679,0.17907139175579523,253.31921169379078,45.35212884395835,0.0008842240104123539,0.06382475227320203,50
80,0.006180245559545963,0.18028135841625537,5.524299661147812,0.01184927632374987,-5.518119415588266,0.18209075390057688,253.19386182769478,45.533683210211265,0.016698707746281495,0.052077708171800845,50
81,0.022974917395404623,0.1660071134952754,5.524395625237389,0.010909168768839368,-5.501420707841984,0.16955101701902678,248.47167669978725,41.636546667610126,-0.0029145485335378496,0.052531797936041215,50
82,0.0208800554711455,0.164277100054871,5.525215311846668,0.010930587100170386,-5.504335256375522,0.16886561625498123,249.1312535788801,40.91574236343042,-0.0009033833526971535,0.07016999595542787,50
83,0.019897890548831114,0.16486081105831746,5.52513653027705,0.009878071736070736,-5.505238639728219,0.1679383473516631,249.38704315114512,41.92112692898547,0.010212004283550551,0.05369957813545699,50
84,0.02962279580571766,0.16633221897973133,5.524649431250387,0.009403846687919559,-5.495026635444669,0.17053274309398453,246.9390098100222,41.69404909619548,-0.010599889867837654,0.048384461209817174,50
85,0.01860809248597342,0.1658905602008907,5.524234617798481,0.009796408215359516,-5.505626525312506,0.1678909687802824,249.48009817017945,41.80857211661361,0.004094545073917083,0.0459460972177355,50
86,0.022578813420784428,0.17383542119251003,5.524110793659373,0.010798260977105283,-5.50153198023859,0.17667182884980054,248.8211143714893,43.82613342886452,-0.007610201002638524,0.06624958311546228,50
87,0.01506158208718637,0.1769248590679095,5.524203763328415,0.010475143013288904,-5.509142181241228,0.17956403939804108,250.85393235382276,45.195468330299114,0.0063810383453414485,0.05653458725952606,50
88,0.019740925467717135,0.1864616285908754,5.522502068363604,0.011232443584749263,-5.502761142895887,0.1903802274592414,249.67326213214608,46.43053817203934,-0.018356871564833198,0.06137296375828296,50
89,0.0021213020013281575,0.1945100040596006,5.523239316462048,0.010794103907174144,-5.521118014460719,0.19759318562938724,254.61119780327022,48.59920321980698,0.0014440641990524116,0.05575869414856369,50
90,0.00429468674710766,0.19816831075385055,5.523968637008775,0.012171470356221114,-5.519673950261668,0.20085462525948403,254.42496814180026,49.851484608542904,0.016200328621029228,0.05815659945668127,50
91,0.020780059081141732,0.19136904378176212,5.52425368072178,0.012320438696303563,-5.503473621640638,0.19405702777553613,250.07551425378134,48.33827109920026,-0.009292933261581284,0.06026289621435617,50
92,0.01010039794446385,0.18409530727936957,5.522866952846683,0.012321871133133998,-5.512766554902219,0.18567509553384165,252.0198474153028,46.53300816417162,-0.005452645375336707,0.06240436560004024,50
93,0.005793212664009293,0.18237447969484,5.524012412941565,0.011312433878278882,-5.518219200277556,0.1850878480101796,253.3261825256638,45.835578768208094,0.00517564549213952,0.05225054749519657,50
94,0.011367880834740716,0.16757226395146954,5.524411435620157,0.010637345195981397,-5.513043554785416,0.17192898370671944,251.40429101865152,41.383414780023486,0.002228545882362547,0.05855908602281505,50
95,0.013439669935866125,0.16386554059070618,5.52425467883892,0.010720067846882007,-5.510815008903054,0.1672437561110806,250.692771602548,40.842897877312005,0.014564068450703788,0.061062038376933185,50
96,0.028624066389878782,0.15601482844239575,5.52487500684223,0.010475830359251917,-5.49625094045235,0.1610969812710163,246.80312664157142,38.26238846243486,0.01035445388112643,0.052936699013661145,50
97,0.03925332967316598,0.1472074862505186,5.52514981624439,0.011646995877286619,-5.485896486571224,0.152761602276796,243.96641662129562,36.01687192998453,-0.015151404383033317,0.05482390279785732,50
98,0.02391507503988259,0.1586898283365867,5.52496296599414,0.011257940606088384,-5.501047890954257,0.164348274445478,248.12244039812492,39.36877249655403,-0.003096816401580477,0.06269618383858969,50
99,0.020982541050185283,0.15208140080235247,5.525127248406022,0.009807425322164321,-5.504144707355838,0.1560513184866033,248.61486077578206,38.17993728238278,-0.007814072743867844,0.05572790848078809,50
100,0.013586891530542789,0.15340246456040868,5.525545671630248,0.009339136304970403,-5.511958780099706,0.1567895452198149,250.5853004055412,38.50813236866625,0.007842229061123512,0.0653218979323659,50
101,0.019858456579348042,0.1582883979753515,5.52397500761793,0.01033470499337546,-5.504116551038582,0.16047435544863023,248.82118049748632,40.14551599220536,0.0017422454574073654,0.05825784227479216,50
102,0.020761559754967816,0.17744571721711894,5.523135865336141,0.012361813436185786,-5.502374305581174,0.17921043573417206,249.19846273001687,45.46828916967554,0.004526904049384688,0.06530299693753888,50
103,0.025156882792252436,0.17324673502186247,5.523004284324043,0.012504093714339975,-5.497847401531789,0.17548253394542015,247.87074468942893,43.63505365313828,-0.0007891872949321241,0.06474341230201752,50
104,0.023666673907836014,0.1886241193353087,5.5223032627345585,0.012894219547835602,-5.498636588826722,0.19033609749971858,248.74378092831756,47.68450545269357,0.0074008898867876085,0.05104208699500626,50
105,0.030700806998855384,0.18337483501212148,5.52193650593879,0.013309884250205815,-5.491235698939934,0.18339469047151197,246.62908660338516,46.11947134727697,0.001259053012846332,0.05926473191588426,50
106,0.031824727543959166,0.18244176973834852,5.521801373471047,0.011691557020078758,-5.489976645927088,0.18230002617357183,246.25699488544288,45.51103902222336,-0.005893596231029018,0.05079205375942906,50
107,0.02639187740147034,0.18021275769320405,5.522262119559588,0.010157888824377865,-5.495870242158117,0.17940185515539153,247.60894257140805,45.46733698292119,0.0016382294960342913,0.06607072935916336,50
108,0.028209977624555044,0.17677997036188714,5.522441990286637,0.010479839323221152,-5.494232012662082,0.1783037150684071,247.1099807825586,44.3511756825065,0.017987029061826764,0.06204025403529467,50
109,0.04414117477556411,0.18247308576565452,5.52038615837582,0.013014055975951826,-5.476244983600256,0.18326744420931,242.9653929625191,45.627143532567246,-0.0073947424860294,0.07535919685314016,50
110,0.037769277864073206,0.17678896748713482,5.5214090039503585,0.01170646843246616,-5.483639726086285,0.17757464757771524,244.52549707934352,44.572906684274706,-0.0001854036356640778,0.055576388680631784,50
111,0.03929935482977188,0.17201820493434383,5.523124484551721,0.0116877597626566,-5.483825129721949,0.17366302094181318,244.41674138947639,43.898778013167814,0.0021199961272918956,0.06174995018427057,50
112,0.04168595516555065,0.16962956880379132,5.523391088760207,0.011300878886700937,-5.481705133594658,0.1717464195449411,243.78020737040117,42.48841129946103,0.0008215805439781903,0.0695464255474155,50
113,0.04294090144297842,0.17193803208229083,5.523824454493657,0.012258435643531079,-5.480883553050679,0.17469060170243014,243.68532168218334,42.99245354738503,-0.012627871055810981,0.05502489391671649,50
114,0.029973573618310958,0.16780887556445845,5.5234849977248,0.012971536867007458,-5.49351142410649,0.1718510078101842,246.6262526032258,42.174334025487966,-0.02607266285484612,0.05086257063404246,50
115,0.004025916257438616,0.17028729181975494,5.523610003218774,0.013426353598445124,-5.519584086961337,0.17381855100751264,253.2192972218701,43.75798339704158,0.008742899975010637,0.060335339989005525,50
116,0.012885844809322262,0.16081375792499583,5.523727031795648,0.011897626169575888,-5.510841186986325,0.16273298198960237,250.6014797548117,41.2749836785819,0.006447985418721554,0.05883209223326557,50
117,0.0190655804672911,0.1706214314896625,5.523458782034895,0.011259966716068128,-5.504393201567605,0.1732252628938725,249.43115688104808,43.89532710348754,-0.001649524879042702,0.0687954852500619,50
118,0.018366116505902367,0.1721661917632738,5.52440884295255,0.010658899949093501,-5.506042726446647,0.17140388197655895,249.83297565437485,44.73643271087387,-0.00683109552222124,0.057934129304105526,50
119,0.01244261314664281,0.16180655107081685,5.525316435115511,0.009291656861826461,-5.512873821968868,0.16199597966426607,251.15328849580462,42.50522753536496,-0.0005585466361262114,0.05218415527114386,50
120,0.012612856788576644,0.14788421456037923,5.52604522539357,0.007692002475834466,-5.513432368604994,0.1502304807205734,250.76711168039466,38.017795407574376,0.001758279684363346,0.055060118555953726,50
121,0.015210877380760551,0.13199478428023004,5.526884966301392,0.0076254530003237635,-5.511674088920631,0.1341067730665288,249.76057407227097,33.7036882507762,-0.01023284629646442,0.05924725984087788,50
122,0.004577905071811356,0.14546004400897256,5.526484840288907,0.008139443528760682,-5.521906935217096,0.14697698955011027,252.7720246903383,37.324652418274816,-0.00019076386137314633,0.051227147278064517,50
123,0.004508536546082408,0.15861900789884675,5.52660623562455,0.008350604394579767,-5.5220976990784685,0.1598389691770795,253.34813874496888,41.42502159121405,-0.0050206277126462065,0.05833794506011779,50
124,-0.0004764626164767749,0.1639151635217633,5.526641864174638,0.008449368304668843,-5.527118326791115,0.16409051435283,254.7977512476381,42.83620837964252,0.008006923273343475,0.05859340679415297,50
125,0.007208797042225094,0.1565037327296324,5.526320200559996,0.008424579615507457,-5.519111403517772,0.1565458339226897,252.50207015662275,41.28094033449365,0.008071076118452664,0.058728738308623366,50
126,0.014817099025143422,0.15078722886251622,5.525857426424462,0.008871442832815856,-5.511040327399319,0.1516924336490839,250.25242754700733,38.89163220888386,0.0047939532661637856,0.053708089886333445,50
127,0.01902258277391187,0.15421783831128663,5.525268956907066,0.007738449055807072,-5.506246374133155,0.15482322413149516,249.20442654338814,40.14344498858165,0.0028263264239027,0.06948012112706463,50
128,0.022418353575563935,0.15857433224794548,5.525838401284816,0.007054573605136996,-5.503420047709252,0.1602059090798689,248.68144465551592,40.91136587948648,-0.0031664261958193017,0.06528155614845339,50
129,0.018460134023385855,0.156225635855458,5.525046607928457,0.008322629489695525,-5.506586473905071,0.15807245581485044,249.34894035158183,39.705361127821675,-0.0009794188800652415,0.050085489768447525,50
130,0.016157278165532113,0.17227964813560664,5.523723170950669,0.009907382788603173,-5.507565892785136,0.1724693780900157,250.2591952655401,45.00566186722639,0.0006861708215768129,0.060630950871436495,50
131,0.018320665300623616,0.15305734427415718,5.525200387264183,0.009153265009898347,-5.50687972196356,0.15185331518370035,249.25551616794118,39.60497461863368,-0.004284335010467891,0.06934626587036585,50
132,0.013871001896358695,0.15420260572935035,5.525035058870386,0.007059010852815891,-5.511164056974028,0.1553003845476764,250.41132118715447,39.64640078761691,0.0032031037387718225,0.07029024140246475,50
133,0.016811752337396964,0.1499463604900033,5.524772705572653,0.008037107167268614,-5.507960953235256,0.1510846716138792,249.4064122559765,37.54360912800379,0.005541138168126481,0.056764051899878334,50
134,0.02238901991445698,0.148721631272421,5.524808834981586,0.007768170366397604,-5.502419815067129,0.14964929836171476,248.00798460600083,37.58400558502137,0.013203447841053095,0.047592701782139264,50
135,0.03545005966161852,0.1450229534979322,5.524666426887695,0.008264350775356623,-5.489216367226077,0.14534515350378674,244.63519929013233,36.73917941820286,0.018284373444455194,0.051116405391231905,50
136,0.05351882875025964,0.14124902612685486,5.524450822531881,0.00881753741474138,-5.470931993781622,0.14450692145420008,240.1425159784623,35.19641464463357,0.00512271036002529,0.0632603056283633,50
137,0.05942349859237178,0.13341635066413265,5.525232782013968,0.008417855793344923,-5.465809283421596,0.13749406366873665,238.68571278281485,33.40517388891198,-0.004889030615419672,0.06340504622069966,50
138,0.053732193554421326,0.1442764248705217,5.524430507591437,0.008952717752314075,-5.470698314037016,0.14901164491066424,240.2282745254653,36.007560900757305,-0.006347276185041867,0.05744589288068578,50
139,0.04769436104191988,0.13491291543471776,5.524739951263978,0.009587878257247617,-5.477045590222058,0.1396990658800801,241.4213570031991,33.53397321842486,-0.0010966123645273634,0.06220007820267625,50
140,0.04588064315585814,0.1376905700720275,5.524022845742443,0.010175879347583643,-5.478142202586585,0.14224346660160267,241.79243971659113,34.78743309051161,0.005060809487339456,0.06693523433416772,50
141,0.04912797271900529,0.1529597417244137,5.5222093658182505,0.01098796213796252,-5.473081393099245,0.15627792943248497,241.13443404067073,39.411466080834074,0.019857967306069507,0.05504231330909761,50
142,0.06899003088900421,0.14164802532851126,5.52221345668218,0.010210705080848776,-5.453223425793176,0.1447302277264304,235.99956631468183,36.07952976065621,-0.0005832577436461597,0.05169273465331511,50
143,0.06861345384448658,0.14848117495761945,5.522420137381308,0.00952439553116032,-5.453806683536822,0.15241490281095152,236.36163825372716,37.01613894737868,0.00910650518573637,0.06598502311014988,50
144,0.07651170230192783,0.15639489677738688,5.521211880653014,0.010236489715675227,-5.444700178351086,0.16039171888041318,234.51066108401383,38.67372317142902,-0.0086828364659516,0.06177536927578155,50
145,0.06816553511282447,0.172784312982674,5.521548549929862,0.00935543696981815,-5.453383014817038,0.1757915466674527,237.17530908411948,43.0453102970752,-0.004860196431578704,0.06263664133280454,50
146,0.06449342233847048,0.16326183931084687,5.522736633587086,0.009373112495499358,-5.458243211248616,0.16646929870065802,237.91335828761592,40.14701211083168,-0.007460822298845695,0.06086595852570616,50
147,0.05777513873829864,0.1487602354274902,5.52347917228576,0.008894891469681598,-5.465704033547462,0.15193310875309157,239.14640730369808,36.72825476439703,-0.003878338795786682,0.05435309990884398,50
148,0.05521933061215051,0.14293152810328388,5.524801702955399,0.007714337061299048,-5.469582372343249,0.1459821817943896,239.86709904523374,35.36043546546775,-0.007416959404348322,0.05515281887238635,50
149,0.047165461533835114,0.1455116794140891,5.5241647932814315,0.008452453529318003,-5.476999331747596,0.1470303545691444,241.71352633572056,36.44461229820085,0.0028051260260274747,0.0576603157943049,50
150,0.050426059152516196,0.1362152826650211,5.524620264874086,0.00883609975567485,-5.474194205721569,0.1376075204013348,240.68926009622064,33.388005499512076,0.009874860693222147,0.05490062534830927,50
