seed,epoch,temperature,Z,E,S,F,F_check,err,delta_F
8,1,1.0,294.7778662875851,-0.14822865065520405,5.5379934264057,-5.686222077060904,-5.686222077060904,0.0,-0.028846779700621106
8,2,1.0,303.40509408237233,-0.18136883027829842,5.533700026483227,-5.715068856761525,-5.715068856761525,0.0,-0.02810789592291041
8,3,1.0,312.05415694072076,-0.21180673089255572,5.53137002179188,-5.743176752684436,-5.743176752684436,0.0,0.04578999206451506
8,4,1.0,298.08740850282504,-0.169245164131484,5.528141596488437,-5.697386760619921,-5.697386760619921,0.0,-0.1009653161084687
8,5,1.0,329.7556998211969,-0.27286141912227857,5.525490657606111,-5.798352076728389,-5.79835207672839,8.881784197001252e-16,-0.056836632817832466
8,6,1.0,349.040761163132,-0.3357019668140539,5.519486742732168,-5.855188709546222,-5.855188709546222,0.0,-0.0776411625901412
8,7,1.0,377.22049057996037,-0.4169189582216432,5.51591091391472,-5.932829872136363,-5.932829872136363,0.0,0.0479974629169595
8,8,1.0,359.54250693775134,-0.3698874039958744,5.514945005223529,-5.8848324092194035,-5.8848324092194035,0.0,0.00798647192242008
8,9,1.0,356.6824668182195,-0.35648785903057684,5.520358078266407,-5.8768459372969835,-5.8768459372969835,0.0,-0.05472794751695442
8,10,1.0,376.74700383495167,-0.4158822522516593,5.515691632562279,-5.931573884813938,-5.931573884813939,8.881784197001252e-16,0.08788762873866496
8,11,1.0,345.04893794072336,-0.32005244860648646,5.523633807468787,-5.843686256075273,-5.843686256075274,8.881784197001252e-16,0.07942507090656736
8,12,1.0,318.70349416481815,-0.23796907510142246,5.526292110067282,-5.764261185168706,-5.764261185168705,8.881784197001252e-16,0.02918017013668539
8,13,1.0,309.5380469782055,-0.20581228196667428,5.529268733065345,-5.73508101503202,-5.735081015032019,8.881784197001252e-16,0.0807069358460204
8,14,1.0,285.53770278995,-0.12009560777363619,5.534278471412364,-5.654374079186,-5.654374079186,0.0,-0.018256423735376615
8,15,1.0,290.7984754157896,-0.1356878808278205,5.536942622093556,-5.672630502921376,-5.672630502921376,0.0,0.018553905033207307
8,16,1.0,285.4527732966387,-0.12278708440164092,5.531289513486527,-5.654076597888169,-5.654076597888168,8.881784197001252e-16,0.013033160837413682
8,17,1.0,281.7565603802487,-0.1014831220468847,5.53956031500387,-5.641043437050755,-5.6410434370507545,8.881784197001252e-16,-0.10042804850916642
8,18,1.0,311.52247470478216,-0.20484051565514963,5.536630969904771,-5.741471485559922,-5.741471485559921,8.881784197001252e-16,0.12252665414155572
8,19,1.0,275.5984269565438,-0.08258949104288217,5.536355340375484,-5.618944831418366,-5.618944831418366,0.0,0.09348288439659047
8,20,1.0,251.0022609905713,0.008355467705687777,5.533817414727464,-5.525461947021776,-5.5254619470217765,8.881784197001252e-16,-0.1265920808366614
8,21,1.0,284.87600854263655,-0.12393002007112411,5.528124007787314,-5.652054027858437,-5.652054027858438,8.881784197001252e-16,-0.040406764431851094
8,22,1.0,296.62265000793866,-0.16015288889110355,5.532307903399185,-5.692460792290288,-5.692460792290289,8.881784197001252e-16,-0.10747146424914256
8,23,1.0,330.27718503232023,-0.2758042727608128,5.524127983778618,-5.799932256539431,-5.799932256539431,0.0,-0.07529775842844089
8,24,1.0,356.106561090465,-0.3538601988485412,5.52136981611933,-5.875230014967872,-5.875230014967872,0.0,0.035996618181133755
8,25,1.0,343.5158993081566,-0.3108465930304589,5.528386803756279,-5.839233396786738,-5.839233396786738,0.0,0.05736126658276852
8,26,1.0,324.3658774978428,-0.2477888032254438,5.534083326978526,-5.781872130203969,-5.781872130203969,0.0,-0.035734297801573334
8,27,1.0,336.16645127782266,-0.2920258357098303,5.5255805922957135,-5.817606428005543,-5.8176064280055435,8.881784197001252e-16,0.04837496571843136
8,28,1.0,320.29148195000766,-0.24396657172035785,5.525264890566754,-5.769231462287111,-5.769231462287111,0.0,0.10702618802919694
8,29,1.0,287.7825828148285,-0.13147485232942338,5.530730421928492,-5.662205274257914,-5.662205274257916,1.7763568394002505e-15,-0.007073372975896497
8,30,1.0,289.8253926196277,-0.14447967122266284,5.524798976011148,-5.669278647233811,-5.669278647233811,0.0,-0.01640461422759909
8,31,1.0,294.6190781574461,-0.15655313408124188,5.529130127380168,-5.68568326146141,-5.68568326146141,0.0,0.010344980739290577
8,32,1.0,291.5869601109192,-0.14001098059213168,5.535327300129988,-5.675338280722119,-5.675338280722119,0.0,-0.001439017904346862
8,33,1.0,292.0068610171939,-0.1431246988727032,5.533652599753763,-5.676777298626466,-5.676777298626466,0.0,-0.06204009879669847
8,34,1.0,310.6967628410713,-0.21513026836224072,5.5236871290609235,-5.738817397423165,-5.738817397423165,0.0,0.1056044860117833
8,35,1.0,279.55887415892084,-0.10526410347128844,5.527948807940094,-5.633212911411381,-5.633212911411382,8.881784197001252e-16,-0.03732180621878456
8,36,1.0,290.18966244178637,-0.13640925573453164,5.534125461895634,-5.670534717630166,-5.670534717630166,0.0,-0.10223247279120429
8,37,1.0,321.4259499572599,-0.2431171279795466,5.529650062441823,-5.77276719042137,-5.77276719042137,0.0,0.04412798221671199
8,38,1.0,307.55047133620013,-0.2028588417634416,5.525780366441217,-5.728639208204658,-5.728639208204658,0.0,0.022537470145909566
8,39,1.0,300.6965864922996,-0.1812839467580284,5.52481779130072,-5.706101738058749,-5.706101738058748,8.881784197001252e-16,0.07785022006328912
8,40,1.0,278.17530764828285,-0.10085869138963433,5.527392826605825,-5.6282515179954595,-5.6282515179954595,0.0,0.03673429873218925
8,41,1.0,268.1421416668266,-0.07219764533424172,5.519319573929029,-5.59151721926327,-5.591517219263271,8.881784197001252e-16,-0.04763057649033531
8,42,1.0,281.2229569288083,-0.10578718488456129,5.533360610869044,-5.639147795753606,-5.639147795753606,0.0,-0.1022327722548777
8,43,1.0,311.4941531316476,-0.21274957317138965,5.528630994837094,-5.741380568008483,-5.741380568008484,8.881784197001252e-16,-0.05677159999833847
8,44,1.0,329.68978536947236,-0.27561557932521097,5.522536588681612,-5.798152168006822,-5.798152168006823,8.881784197001252e-16,-0.14405408821066779
8,45,1.0,380.77408869834574,-0.4364025575516797,5.505803698665811,-5.9422062562174895,-5.94220625621749,8.881784197001252e-16,0.038928091275558074
8,46,1.0,366.23608445301704,-0.38822782302414566,5.515050341917785,-5.9032781649419315,-5.903278164941931,8.881784197001252e-16,0.15053365344045044
8,47,1.0,315.0541445457428,-0.22093537503129854,5.531809136470182,-5.752744511501481,-5.75274451150148,8.881784197001252e-16,0.07898089031665467
8,48,1.0,291.1281712361682,-0.1379444235442463,5.53581919764058,-5.673763621184826,-5.673763621184826,0.0,0.07159784972323635
8,49,1.0,271.012723906387,-0.06734758054608826,5.534818190915502,-5.60216577146159,-5.60216577146159,0.0,0.025323551775551678
8,50,1.0,264.23588808858347,-0.0406228523084006,5.536219367377638,-5.576842219686038,-5.576842219686038,0.0,0.05105869600853996
8,51,1.0,251.08299043789674,0.011715431275626475,5.537498954953126,-5.525783523677498,-5.525783523677499,8.881784197001252e-16,-0.09330450573730609
8,52,1.0,275.63789492490514,-0.08175159293501733,5.537336436479787,-5.6190880294148045,-5.6190880294148045,0.0,0.07396084483993004
8,53,1.0,255.98713378772987,-0.007168035474280757,5.537959149100594,-5.545127184574874,-5.545127184574874,0.0,-0.019731379435903307
8,54,1.0,261.0882738199401,-0.024393556877589033,5.540465007133189,-5.564858564010778,-5.564858564010779,8.881784197001252e-16,0.04491658223115902
8,55,1.0,249.62055422923314,0.017722281297151452,5.53766426307677,-5.519941981779619,-5.519941981779618,8.881784197001252e-16,7.820101564526283e-06
8,56,1.0,249.61860217877896,0.017737933412613288,5.537672095090667,-5.519934161678054,-5.519934161678053,8.881784197001252e-16,0.06311587388047624
8,57,1.0,234.35060074032398,0.07346216701976847,5.530280454817346,-5.456818287797578,-5.456818287797577,8.881784197001252e-16,0.004168951262496279
8,58,1.0,233.3756382052295,0.07998009944011943,5.532629435975201,-5.452649336535082,-5.452649336535082,0.0,0.04633398433410374
8,59,1.0,222.80910026198572,0.12429429282575853,5.530609645026737,-5.406315352200978,-5.406315352200979,8.881784197001252e-16,0.11100555978857596
8,60,1.0,199.39938881693868,0.22915880234573935,5.524468594758142,-5.295309792412402,-5.295309792412403,8.881784197001252e-16,-0.04147077218102435
8,61,1.0,207.8424965207227,0.18976132312355662,5.5265418877169825,-5.336780564593426,-5.336780564593426,0.0,-0.00454180292837858
8,62,1.0,208.78862311393897,0.18026925868038357,5.521591626202189,-5.341322367521805,-5.341322367521805,0.0,0.031499027659397605
8,63,1.0,202.31448432632698,0.2148042850705123,5.52462762493292,-5.309823339862407,-5.309823339862408,8.881784197001252e-16,-0.04023493460734873
8,64,1.0,210.62057131116958,0.17755400276547095,5.527612277235226,-5.350058274469756,-5.350058274469755,8.881784197001252e-16,5.164388600320535e-06
8,65,1.0,210.6194835875008,0.17862025136104298,5.528673361442198,-5.350053110081156,-5.350053110081156,0.0,0.0033199966985559826
8,66,1.0,209.9213870776164,0.18346138677830798,5.530194500160908,-5.3467331133826,-5.3467331133826,0.0,-0.019368713266291415
8,67,1.0,214.02692538191405,0.16598711234616303,5.532088938995055,-5.366101826648891,-5.366101826648892,8.881784197001252e-16,-0.020511821754370274
8,68,1.0,218.4623412457143,0.14528321963113555,5.531896868034397,-5.386613648403261,-5.386613648403261,0.0,-0.1334074001165897
8,69,1.0,249.64029169302916,0.01656454558868315,5.536585594108534,-5.520021048519851,-5.52002104851985,8.881784197001252e-16,0.05202537373203686
8,70,1.0,236.9847219681507,0.06934269638266978,5.537338371170485,-5.467995674787814,-5.467995674787815,8.881784197001252e-16,-0.02525387080154662
8,71,1.0,243.04571314569935,0.040086089814879565,5.5333356354042404,-5.493249545589361,-5.493249545589361,0.0,-0.00303165137754835
8,72,1.0,243.78366105195695,0.034728472229135415,5.5310096691960435,-5.496281196966909,-5.496281196966908,8.881784197001252e-16,0.0839765330798583
8,73,1.0,224.14757768805651,0.11085992730291733,5.523164591189969,-5.412304663887051,-5.412304663887052,8.881784197001252e-16,0.005556389042043364
8,74,1.0,222.90558024946372,0.11913596370727272,5.52588423855228,-5.4067482748450075,-5.406748274845007,8.881784197001252e-16,-0.024037478724796557
8,75,1.0,228.32858495715612,0.09379600017834905,5.524581753748153,-5.430785753569804,-5.430785753569804,0.0,0.04490995166939893
8,76,1.0,218.30120902395382,0.1367880256567846,5.5226638275571895,-5.385875801900405,-5.385875801900405,0.0,0.08580592714033308
8,77,1.0,200.35080895040403,0.2162019995278136,5.5162718742878845,-5.300069874760072,-5.300069874760071,8.881784197001252e-16,0.04568603076361022
8,78,1.0,191.40351508899136,0.25947889099016164,5.513862734986624,-5.254383843996462,-5.254383843996463,8.881784197001252e-16,0.0008776928243188209
8,79,1.0,191.2355952990253,0.2596001752101994,5.513106326382342,-5.253506151172143,-5.253506151172143,0.0,0.022980670024403516
8,80,1.0,186.89098541105847,0.28278837547395114,5.513313856621691,-5.2305254811477395,-5.2305254811477395,0.0,-0.05439457596612307
8,81,1.0,197.33840701575633,0.23634953190560257,5.521269589019466,-5.284920057113863,-5.2849200571138635,8.881784197001252e-16,0.009150773563302295
8,82,1.0,195.54084502266312,0.24854869806735602,5.524317981617917,-5.27576928355056,-5.27576928355056,0.0,-0.041047832100378656
8,83,1.0,203.73438591754245,0.21098319713398894,5.527800312784929,-5.316817115650939,-5.31681711565094,8.881784197001252e-16,-0.020213569252764962
8,84,1.0,207.8944886523143,0.19056563516378755,5.52759632006749,-5.337030684903704,-5.337030684903702,1.7763568394002505e-15,-0.07980167515539804
8,85,1.0,225.16475080527078,0.1181962334999489,5.535028593559051,-5.416832360059102,-5.416832360059102,0.0,0.06305708630782281
8,86,1.0,211.40490460351492,0.17653471257800396,5.530309986329282,-5.353775273751279,-5.353775273751278,8.881784197001252e-16,0.06235523558726985
8,87,1.0,198.6252807183269,0.23363963509077867,5.525059673254788,-5.291420038164009,-5.291420038164009,0.0,0.03721031553184595
8,88,1.0,191.37019054915393,0.2655812833043244,5.5197910059364865,-5.254209722632163,-5.2542097226321625,8.881784197001252e-16,-0.08187623278060308
8,89,1.0,207.6981773430237,0.19072328384298998,5.526809239255757,-5.336085955412766,-5.336085955412766,0.0,0.012806770798224676
8,90,1.0,205.05519455161175,0.19546928355354282,5.518748468168084,-5.323279184614542,-5.323279184614542,0.0,0.09704875744496722
8,91,1.0,186.08999991001414,0.2804687683254109,5.506699195494987,-5.2262304271695745,-5.226230427169575,8.881784197001252e-16,0.0712398864421786
8,92,1.0,173.29416751436094,0.3386017064749576,5.493592247202353,-5.154990540727396,-5.154990540727396,0.0,-0.03711623267790287
8,93,1.0,179.84705107114675,0.30707002666828825,5.499176800073587,-5.192106773405299,-5.192106773405299,0.0,-0.0174523545407812
8,94,1.0,183.01335493143543,0.2913034644530248,5.500862592399104,-5.20955912794608,-5.209559127946079,8.881784197001252e-16,0.0037488698409671173
8,95,1.0,182.32854611622236,0.2968418151519515,5.502652073257064,-5.205810258105113,-5.205810258105112,8.881784197001252e-16,0.003379530009271825
8,96,1.0,181.71340135863514,0.3007164881856249,5.503147216281466,-5.202430728095841,-5.202430728095841,0.0,-0.049592853239616375
8,97,1.0,190.9522852391023,0.24993287563564054,5.501956456971097,-5.252023581335457,-5.2520235813354565,8.881784197001252e-16,-0.053081490379781826
8,98,1.0,201.36215876961558,0.1927667194625902,5.497871791177829,-5.305105071715239,-5.305105071715238,8.881784197001252e-16,-0.028659457578855907
